document_id,document_name,document_source_url,document_content_type,document_md5_sum,translated,has_valid_text,author,geography_iso,types,date,author_is_party,collection_id,family_id,family_name,family_slug,role,variant,status,num_text_blocks,num_pages
UNFCCC.party.1155.0,Solomon Islands. National Communication (NC). NC 2.,https://unfccc.int/sites/default/files/resource/SI%20SNC%20FINAL_1-1.pdf,application/pdf,c1021551dd359cbbbcb64318795e0149,False,True,['Solomon Islands'],SLB,['National Communication'],2017-09-14,True,,UNFCCC.family.1155.0,Solomon Islands. National Communication (NC). NC 2.,solomon-islands-national-communication-nc-nc-2_2511,,,,1624,173
UNFCCC.party.1604.0,Zimbabwe's Initial Adaptation Communication,https://unfccc.int/sites/default/files/ACR/2022-10/zimbabwe-adcom-2022_final.pdf,application/pdf,94a6800dd0bc92c99afd6f61d1116935,False,True,['Zimbabwe'],ZWE,['Adaptation Communication'],2022-10-18,True,,UNFCCC.family.1604.0,Zimbabwe's Adaptation Communication,zimbabwe-s-adaptation-communication_0d6c,,,,616,65
UNFCCC.non-party.1019.0,Plymouth Marine Laboratory (PML) submission to the first Global Stocktake,https://unfccc.int/sites/default/files/resource/202202251003---2022%20GST%20submission%20Plymouth%20Marine%20Laboratory.pdf,application/pdf,68a8826478bc84e8f9ce782255782c9f,False,True,['Plymouth Marine Laboratory (PML)'],nan,['Submission to the Global Stocktake'],2022-04-13,False,,UNFCCC.family.1019.0,Plymouth Marine Laboratory (PML) submission to the first Global Stocktake,plymouth-marine-laboratory-pml-submission-to-the-first-global-stocktake_445b,,,,25,5
UNFCCC.non-party.1748.0,Technical analysis of the third biennial update report of Colombia submitted on 14 January 2022. Summary report by the team of technical experts.,https://unfccc.int/sites/default/files/resource/tasr3_2022_COL.pdf,application/pdf,,False,True,['UNFCCC Secretariat'],COL,['Technical Analysis Summary Report'],2023-07-12,False,,nan,Technical analysis of the third biennial update report of Colombia submitted on 14 January 2022. Summary report by the team of technical experts.,nan,,,,210,25
UNFCCC.party.1055.0,Republic of Korea. National communication (NC). NC4.,https://unfccc.int/sites/default/files/resource/Fourth%20National%20Communication%20of%20the%20ROK%20under%20the%20UNFCCC.pdf,application/pdf,57129d1aecb5e99ee16082265a62c764,False,True,['South Korea'],KOR,['National Communication'],2019-12-03,True,,UNFCCC.family.1055.0,Republic of Korea. National communication (NC). NC4.,republic-of-korea-national-communication-nc-nc4_0da5,,,,1233,120
UNFCCC.party.1704.0,Technical analysis of the fourth biennial update report of the Republic of Korea submitted on 30 December 2021. Summary report by the team of technical experts,https://unfccc.int/sites/default/files/resource/tasr2022_KOR.pdf,application/pdf,87c54e790b64d627778aaf931a1608bf,False,True,['South Korea'],KOR,['Technical Analysis Summary Report'],2023-03-21,True,,UNFCCC.family.1704.0,Technical analysis of the fourth biennial update report of the Republic of Korea submitted on 30 December 2021. Summary report by the team of technical experts,technical-analysis-of-the-fourth-biennial-update-report-of-the-republic-of-korea-submitted-on-30-december-2021-summary-report-by-the-team-of-technical-experts_38dd,,,,188,26
UNFCCC.party.1136.0,Singapore First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Singapore%27s%20Update%20of%201st%20NDC.pdf,application/pdf,f9c3a1f49bc16e0dfce9de2f1096865e,False,True,['Singapore'],SGP,['Nationally Determined Contribution'],2020-03-31,True,,UNFCCC.family.1136.0,Singapore First NDC (Updated submission),singapore-first-ndc-updated-submission_a1a7,,,,91,25
UNFCCC.party.1036.0,Qatar First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Qatar%20INDCs%20Report%20-English.pdf,application/pdf,3f9690b9bb70424d931ef460c7aeb1c3,False,True,['Qatar'],QAT,['Nationally Determined Contribution'],2017-06-23,True,,UNFCCC.family.1036.0,Qatar First NDC (Archived),qatar-first-ndc-archived_d401,,,,145,6
UNFCCC.party.1281.0,Suriname First NDC(Archived),https://unfccc.int/sites/default/files/NDC/2022-06/Suriname%20First%20NDC.pdf,application/pdf,0cb105b9423208f88db3b9a763f4dfa4,False,True,['Suriname'],SUR,['Nationally Determined Contribution'],2019-02-13,True,,UNFCCC.family.1281.0,Suriname First NDC(Archived),suriname-first-ndc-archived_5795,,,,37,12
UNFCCC.party.511.0,Four-page overview of revised national low carbon strategy of France,https://unfccc.int/sites/default/files/resource/en_SNBC-2_summary_4-pages.pdf,application/pdf,6c3e3657e3b915de7bd2d7efa54d55fe,False,True,['France'],FRA,['Long-Term Low-Emission Development Strategy'],2021-02-15,True,,UNFCCC.family.510.0,Four-page overview of revised national low carbon strategy of France,four-page-overview-of-revised-national-low-carbon-strategy-of-france_38c0,,,,42,3
UNFCCC.party.240.0,China First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/China%E2%80%99s%20Achievements%2C%20New%20Goals%20and%20New%20Measures%20for%20Nationally%20Determined%20Contributions.pdf,application/pdf,10593bf1668b43e682a3431cc8f19105,False,True,['China'],CHN,"['Nationally Determined Contribution', 'Adaptation Communication']",2021-10-28,True,,UNFCCC.family.239.0,China First NDC (Updated submission),china-first-ndc-updated-submission_e0ca,,,,366,62
UNFCCC.non-party.1656.0,"Submission by IDDRI on behalf of the Adaptation Without Borders global partnership, relating to the 3rd Technical Dialogue of the UNFCCC Global Stocktake - Accounting for transboundary climate risks in the Global Stocktake to drive regional and global cooperation on adaptation",https://unfccc.int/sites/default/files/resource/202303062039---Submission%20TD3%20_Transboundary%20Climate%20Risks_%2C%20March%202023_Final.pdf,application/pdf,ed699bf954c4a3db0f09706e90c4d71d,False,True,"['Institute for Sustainable Development and International Relations (IDDRI)', 'External organization authors']",nan,['Submission to the Global Stocktake'],2023-03-07,False,,UNFCCC.family.1656.0,"Submission by IDDRI on behalf of the Adaptation Without Borders global partnership, relating to the 3rd Technical Dialogue of the UNFCCC Global Stocktake - Accounting for transboundary climate risks in the Global Stocktake to drive regional and global cooperation on adaptation",submission-by-iddri-on-behalf-of-the-adaptation-without-borders-global-partnership-relating-to-the-3rd-technical-dialogue-of-the-unfccc-global-stocktake-accounting-for-transboundary-climate-risks-in-the-global-stocktake-to-drive-regional-and-global-cooperation-on-adaptation_a84b,,,,28,4
UNFCCC.party.49.0,Antigua and Barbuda First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/ATG%20-%20UNFCCC%20NDC%20-%202021-09-02%20-%20Final.pdf,application/pdf,a83d804c59793d244977b76c85b9e5eb,False,True,['Antigua and Barbuda'],ATG,['Nationally Determined Contribution'],2021-09-02,True,,UNFCCC.family.49.0,Antigua and Barbuda First NDC (Updated submission),antigua-and-barbuda-first-ndc-updated-submission_11bc,,,,337,63
UNFCCC.party.411.0,El Salvador First NDC (Archived),https://unfccc.int/sites/default/files/NDC/2022-06/EL%20SALVADOR-INTENDED%20NATIONALLY%20DETERMINED%20CONTRIBUTION.pdf,application/pdf,79efe109e741033b7e2638ba7a2404ee,True,True,['El Salvador'],SLV,['Nationally Determined Contribution'],2017-03-27,True,,UNFCCC.family.411.0,El Salvador First NDC (Archived),el-salvador-first-ndc-archived_d6ba,,,,112,14
UNFCCC.party.340.0,Contribución Nacionalmente Determinada del Estado Plurinacional de Bolivia 2021-2030,https://unfccc.int/sites/default/files/NDC/2022-06/CND%20Bolivia%202021-2030.pdf,application/pdf,295ac58956847889a380808dc4731258,True,True,['Bolivia'],BOL,['Nationally Determined Contribution'],2022-04-15,True,,UNFCCC.family.340.0,Contribución Nacionalmente Determinada del Estado Plurinacional de Bolivia 2021-2030,contribucion-nacionalmente-determinada-del-estado-plurinacional-de-bolivia-2021-2030_e2ba,,,,624,64
UNFCCC.non-party.174.0,"Bulletin of Multi-scale Estimation of Greenhouse Gas Budgets. National Institute for Environmental Studies, Japan Agency for Marine-Earth Science and Technology, Japan Meteorological Research Institute, Japan Chiba University",https://unfccc.int/sites/default/files/resource/202203011207---GST_NIES_GHGbudget_202202.pdf,application/pdf,2c0f6aebb919449108f6c044b24461a7,False,True,"['National Institute for Environmental Studies (NIES) Japan', 'Japan Agency for Marine-Earth Science and Technology (JAMSTEC)', 'Japan Meteorological Research Institute (MRI)', 'Chiba University']",nan,['Submission to the Global Stocktake'],2022-04-01,False,,UNFCCC.family.174.0,"Bulletin of Multi-scale Estimation of Greenhouse Gas Budgets. National Institute for Environmental Studies, Japan Agency for Marine-Earth Science and Technology, Japan Meteorological Research Institute, Japan Chiba University",bulletin-of-multi-scale-estimation-of-greenhouse-gas-budgets-national-institute-for-environmental-studies-japan-agency-for-marine-earth-science-and-technology-japan-meteorological-research-institute-japan-chiba-university_94ad,,,,124,18
UNFCCC.party.1117.0,Seconde Contribution Déterminée au Niveau National (République Gabonaise),https://unfccc.int/sites/default/files/NDC/2022-07/20220706_Gabon_Updated%20NDC.pdf,application/pdf,7432c7f9b2982f2032682ffc8a011cff,True,True,['Gabon'],GAB,['Nationally Determined Contribution'],2022-07-06,True,,UNFCCC.family.1117.0,Seconde Contribution Déterminée au Niveau National (République Gabonaise),seconde-contribution-determinee-au-niveau-national-republique-gabonaise_e943,,,,275,29
UNFCCC.party.15.0,Albania First NDC (Updated submission),https://unfccc.int/sites/default/files/2022-08/Albania%20Revised%20NDC.pdf,application/pdf,1090dd9cc584b81c47414ba00d6632db,False,True,['Albania'],ALB,['Nationally Determined Contribution'],2021-10-12,True,,UNFCCC.family.15.0,Albania First NDC (Updated submission),albania-first-ndc-updated-submission_3204,,,,865,145
UNFCCC.party.1017.0,Philippines First NDC,https://unfccc.int/sites/default/files/NDC/2022-06/Philippines%20-%20NDC.pdf,application/pdf,92192549e376b0ab4e659de0edf7a044,False,True,['Philippines'],PHL,['Nationally Determined Contribution'],2021-04-15,True,,UNFCCC.family.1017.0,Philippines First NDC,philippines-first-ndc_226c,,,,115,5
UNFCCC.party.992.0,Palestine's National Adaptation Plan,https://unfccc.int/sites/default/files/resource/National%20Adaptation%20Plan_%20State%20of%20Palestine_0.pdf,application/pdf,c89592ac51561536de5cc023cc461f24,False,True,['Palestine'],PSE,['National Communication'],2016-11-11,True,,UNFCCC.family.992.0,Palestine's National Adaptation Plan,palestine-s-national-adaptation-plan_1de5,,,,1603,217
UNFCCC.non-party.1391.0,Technical analysis of the third biennial update report of Ghana submitted on 12 August 2021,https://unfccc.int/sites/default/files/resource/tasr2021_GHA.pdf,application/pdf,01fc473e566cce3e7daf53b60f711687,False,True,['UNFCCC Secretariat'],nan,['Technical Analysis Summary Report'],2022-07-20,False,,UNFCCC.family.1391.0,Technical analysis of the third biennial update report of Ghana submitted on 12 August 2021,technical-analysis-of-the-third-biennial-update-report-of-ghana-submitted-on-12-august-2021_0a9e,,,,189,24
UNFCCC.party.530.0,Gabon. Biennial update report (BUR). BUR 1.,https://unfccc.int/sites/default/files/resource/PRBA%20%20Gabon.pdf,application/pdf,a198df7a30f6eeebd76f8161ef094fb0,True,True,['Gabon'],GAB,['Biennial Update Report'],2021-12-29,True,,UNFCCC.family.529.0,Gabon. Biennial update report (BUR). BUR 1.,gabon-biennial-update-report-bur-bur-1_3c54,,,,1301,221
UNFCCC.non-party.1677.0,The First Global Stocktake International Renewable Energy Agency (IRENA) Submission March 2023,https://unfccc.int/sites/default/files/resource/202303061704---IRENA%20Submission%20Global%20Stocktake%20March%202023.pdf,application/pdf,9091a58809b4933c28329978dd13f645,False,True,['International Renewable Energy Agency (IRENA)'],nan,['Submission to the Global Stocktake'],2023-03-08,False,,UNFCCC.family.1677.0,The First Global Stocktake International Renewable Energy Agency (IRENA) Submission March 2023,the-first-global-stocktake-international-renewable-energy-agency-irena-submission-march-2023_e74a,,,,295,32
UNFCCC.party.787.0,Maldives. National Communication (NC). NC 2.,https://unfccc.int/sites/default/files/resource/SNC%20PDF_Resubmission.pdf,application/pdf,a641fc6c93a4ab04d1b3aaf5d64d9dd6,False,True,['Maldives'],MDV,['National Communication'],2018-08-28,True,,UNFCCC.family.787.0,Maldives. National Communication (NC). NC 2.,maldives-national-communication-nc-nc-2_aa91,,,,1343,163
UNFCCC.party.361.0,Cuba First NDC Summary (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Cuban%20First%20NDC%20Summary%20%28Updated%20submission%29.pdf,application/pdf,c6336951e31b84a468e56c3e6df96f1c,False,True,['Cuba'],CUB,['Nationally Determined Contribution'],2020-09-17,True,,UNFCCC.family.360.0,Cuba First NDC (Updated submission),cuba-first-ndc-updated-submission_6a2a,,,,40,6
UNFCCC.party.430.0,Estrategia climática de largo plazo de Chile - Camino a la carbono neutralidad y resiliencia a más tardar al 2050,https://unfccc.int/sites/default/files/resource/CHL_LTS_2021.pdf,application/pdf,cf11d6050d875895d09f9ffab3d2ee12,True,True,['Chile'],CHL,['Long-Term Low-Emission Development Strategy'],2021-11-03,True,,UNFCCC.family.430.0,Estrategia climática de largo plazo de Chile - Camino a la carbono neutralidad y resiliencia a más tardar al 2050,estrategia-climatica-de-largo-plazo-de-chile-camino-a-la-carbono-neutralidad-y-resiliencia-a-mas-tardar-al-2050_e299,,,,1965,132
UNFCCC.non-party.1614.0,The first global stocktake submission by CDP,https://unfccc.int/sites/default/files/resource/202303061501---Second%20Update%20Submission%20of%20CDP%20related%20to%20GST.pdf,application/pdf,9b9df76963e42c208cf2c41c961230ab,False,True,['CDP Worldwide'],nan,['Submission to the Global Stocktake'],2023-03-08,False,,UNFCCC.family.1614.0,The first global stocktake submission by CDP,the-first-global-stocktake-submission-by-cdp_44b3,,,,111,10
UNFCCC.party.1109.0,Saudi Arabia First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/To%20UNFCCC-%201st%20Updated%20NDC%20Submission%20letter.PDF,application/pdf,23529877799fbde9a6645814687c0a24,False,True,['Saudi Arabia'],SAU,['Nationally Determined Contribution'],2021-10-23,True,,UNFCCC.family.1109.0,Saudi Arabia First NDC (Updated submission),saudi-arabia-first-ndc-updated-submission_5a90,,,,3,1
UNFCCC.party.202.0,Cameroon First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Lettre%20officielle%20CDN%20Cameroun%202021.pdf,application/pdf,3972685e2c4fc58483b817a0db15b46b,True,True,['Cameroon'],CMR,['Nationally Determined Contribution'],2021-10-11,True,,UNFCCC.family.202.0,Cameroon First NDC (Updated submission),cameroon-first-ndc-updated-submission_9ba6,,,,1,1
UNFCCC.party.553.0,Ghana First NDC (Updated submission),https://unfccc.int/sites/default/files/NDC/2022-06/Ghana%27s%20Updated%20Nationally%20Determined%20Contribution%20to%20the%20UNFCCC_2021.pdf,application/pdf,38d6d9ff95d46d6158f2b86084ee1fee,False,True,['Ghana'],GHA,['Nationally Determined Contribution'],2021-11-04,True,,UNFCCC.family.553.0,Ghana First NDC (Updated submission),ghana-first-ndc-updated-submission_97dd,,,,134,27
UNFCCC.non-party.1714.0,OECD Submission to the First Global Stocktake (March 2023),https://unfccc.int/sites/default/files/resource/202303061655---2023.02%20-%20Inputs%20to%20the%20Global%20Stocktake.pdf,application/pdf,48f49b721a8e645e3eef6c69cfb2dcfa,False,True,['Organisation for Economic Co-operation and Development (OECD)'],nan,['Submission to the Global Stocktake'],2023-03-08,False,,UNFCCC.family.1714.0,OECD Submission to the First Global Stocktake (March 2023),oecd-submission-to-the-first-global-stocktake-march-2023_d9dc,,,,73,10
UNFCCC.non-party.1045.0,Record of the facilitative sharing of views at the fifty - second to fifty - fifth session of the Subsidiary Body for Implementation: Lao Peopleâ€™s Democratic Republic (FSVR1),https://unfccc.int/sites/default/files/resource/FSVR1_LAO.pdf,application/pdf,35f5a3e075dfc6c12e1f75f953c29d22,False,True,['UNFCCC Secretariat'],nan,['Facilitative Sharing of Views Report'],2022-01-21,False,,UNFCCC.family.1045.0,Record of the facilitative sharing of views at the fifty - second to fifty - fifth session of the Subsidiary Body for Implementation: Lao Peopleâ€™s Democratic Republic (FSVR1),record-of-the-facilitative-sharing-of-views-at-the-fifty-second-to-fifty-fifth-session-of-the-subsidiary-body-for-implementation-lao-peopleaeurtms-democratic-republic-fsvr1_3c5f,,,,57,5
UNFCCC.party.302.0,Climate Protection Policy of the Czech Republic. Executive Summary 2017,https://unfccc.int/sites/default/files/resource/CZE_Climate_Protection_Policy_Summary.pdf,application/pdf,18d9a6c29b2eb6ba669e950bd115a09e,False,True,['Czechia'],CZE,['Long-Term Low-Emission Development Strategy'],2018-01-15,True,,UNFCCC.family.302.0,Climate Protection Policy of the Czech Republic. Executive Summary 2017,climate-protection-policy-of-the-czech-republic-executive-summary-2017_26f1,,,,137,18
